code_module,code_presentation,id_student,id_site,date,sum_click
BBB,2013J,100000,5187,209,5
BBB,2013J,100356,5188,99,8
BBB,2013J,100356,5188,110,8
BBB,2013J,100356,5188,178,11
BBB,2013J,100356,5188,238,15
BBB,2013J,100356,5188,186,13
BBB,2013J,100356,5188,75,6
BBB,2013J,100356,5188,26,8
BBB,2013J,100356,5188,113,9
BBB,2013J,100356,5188,205,3
BBB,2013J,100356,5188,152,9
BBB,2013J,100356,5188,77,10
BBB,2013J,100356,5188,21,5
BBB,2013J,100356,5188,60,2
BBB,2013J,100356,5188,171,6
BBB,2013J,100356,5188,160,2
BBB,2013J,100356,5188,108,10
BBB,2013J,100356,5188,80,12
BBB,2013J,100356,5188,42,5
BBB,2013J,100356,5188,233,6
BBB,2013J,100356,5188,103,8
BBB,2013J,100356,5188,184,7
CCC,2013J,100675,5189,110,3
CCC,2013J,100675,5189,5,4
CCC,2013J,100675,5189,56,1
CCC,2013J,100675,5189,232,4
CCC,2013J,100675,5189,146,5
CCC,2013J,100675,5189,61,5
CCC,2013J,100675,5189,13,2
CCC,2013J,100675,5189,181,7
CCC,2013J,100675,5189,90,6
CCC,2013J,100675,5189,94,11
CCC,2013J,100675,5189,134,6
BBB,2013J,100175,5190,42,6
BBB,2013J,100175,5190,191,2
BBB,2013J,100175,5190,39,4
BBB,2013J,100175,5190,6,7
BBB,2013J,100175,5190,148,3
BBB,2014J,100012,5191,149,8
BBB,2014J,100012,5191,78,7
BBB,2014J,100012,5191,183,11
BBB,2014J,100012,5191,213,9
BBB,2014J,100012,5191,34,3
BBB,2014J,100012,5191,147,9
BBB,2014J,100012,5191,186,11
BBB,2014J,100012,5191,39,8
BBB,2014J,100012,5191,158,4
BBB,2014J,100012,5191,235,8
BBB,2014J,100012,5191,202,7
BBB,2014J,100012,5191,46,10
BBB,2014J,100012,5191,237,8
BBB,2014J,100012,5191,85,10
BBB,2014J,100012,5191,114,12
AAA,2014J,100308,5192,55,11
AAA,2014J,100308,5192,135,13
AAA,2014J,100308,5192,199,9
AAA,2014J,100308,5192,129,7
AAA,2014J,100308,5192,213,13
AAA,2014J,100308,5192,2,10
AAA,2014J,100308,5192,120,12
AAA,2014J,100308,5192,11,10
AAA,2014J,100308,5192,146,8
AAA,2014J,100308,5192,147,6
AAA,2014J,100308,5192,74,9
AAA,2014J,100308,5192,190,9
AAA,2014J,100308,5192,228,10
AAA,2014J,100308,5192,109,12
AAA,2014J,100308,5192,104,15
AAA,2014J,100308,5192,45,8
AAA,2014J,100308,5192,6,9
AAA,2014J,100308,5192,97,13
AAA,2014J,100308,5192,105,3
AAA,2014J,100308,5192,184,5
AAA,2014J,100308,5192,206,8
AAA,2014J,100308,5192,26,10
AAA,2014J,100308,5192,36,7
CCC,2013J,100029,5193,134,8
CCC,2013J,100029,5193,118,5
CCC,2013J,100029,5193,123,6
CCC,2013J,100029,5193,178,9
CCC,2013J,100029,5193,81,8
CCC,2013J,100029,5193,66,9
CCC,2013J,100029,5193,86,8
CCC,2013J,100029,5193,55,8
CCC,2013J,100029,5193,46,3
CCC,2013J,100029,5193,196,3
CCC,2013J,100029,5193,82,5
CCC,2013J,100029,5193,64,7
CCC,2013J,100029,5193,194,14
CCC,2013J,100029,5193,189,8
BBB,2013J,100295,5194,58,1
BBB,2013J,100065,5195,123,6
BBB,2013J,100065,5195,152,6
BBB,2013J,100065,5195,224,4
BBB,2013J,100065,5195,27,2
BBB,2013J,100065,5195,226,3
BBB,2013J,100065,5195,193,5
BBB,2013J,100065,5195,170,6
BBB,2013J,100065,5195,56,2
BBB,2013J,100065,5195,49,4
BBB,2013J,100065,5195,102,3
BBB,2013J,100065,5195,43,7
BBB,2013J,100065,5195,157,4
BBB,2013J,100065,5195,180,8
BBB,2013J,100250,5196,114,5
BBB,2013J,100250,5196,214,2
BBB,2013J,100250,5196,21,2
BBB,2013J,100250,5196,109,7
BBB,2013J,100250,5196,35,2
BBB,2013J,100250,5196,202,5
BBB,2013J,100250,5196,108,5
BBB,2013J,100250,5196,210,8
BBB,2013J,100250,5196,71,9
BBB,2013J,100250,5196,34,4
BBB,2013J,100250,5196,208,2
BBB,2013J,100250,5196,147,8
BBB,2013J,100250,5196,46,6
BBB,2013J,100250,5196,166,2
AAA,2013J,100315,5197,100,1
AAA,2013J,100315,5197,118,1
BBB,2013J,100697,5198,75,16
BBB,2013J,100697,5198,183,10
BBB,2013J,100697,5198,221,4
BBB,2013J,100697,5198,204,5
BBB,2013J,100697,5198,151,9
BBB,2013J,100697,5198,172,3
BBB,2013J,100697,5198,207,4
BBB,2013J,100697,5198,235,8
CCC,2014J,100439,5199,173,14
CCC,2014J,100439,5199,127,8
CCC,2014J,100439,5199,200,11
CCC,2014J,100439,5199,159,12
CCC,2014J,100439,5199,127,10
CCC,2014J,100439,5199,44,15
CCC,2014J,100439,5199,69,8
CCC,2014J,100439,5199,187,13
CCC,2014J,100439,5199,185,8
CCC,2014J,100439,5199,208,13
CCC,2014J,100439,5199,126,14
CCC,2014J,100439,5199,65,10
CCC,2014J,100439,5199,120,13
CCC,2014J,100439,5199,215,12
CCC,2014J,100439,5199,43,14
CCC,2014J,100439,5199,203,9
CCC,2014J,100439,5199,238,16
CCC,2014J,100439,5199,196,15
CCC,2014J,100439,5199,158,13
CCC,2014J,100439,5199,98,8
CCC,2014J,100439,5199,205,13
BBB,2013J,100404,5200,159,8
BBB,2013J,100404,5200,82,10
BBB,2013J,100404,5200,144,6
BBB,2013J,100404,5200,95,5
BBB,2013J,100404,5200,146,9
BBB,2013J,100404,5200,178,4
BBB,2013J,100404,5200,75,7
BBB,2013J,100404,5200,2,7
BBB,2013J,100404,5200,23,3
BBB,2013J,100404,5200,217,5
BBB,2013J,100404,5200,230,10
BBB,2013J,100404,5200,166,3
BBB,2013J,100404,5200,25,6
BBB,2013J,100404,5200,140,10
BBB,2013J,100404,5200,103,6
AAA,2013J,100536,5201,56,9
AAA,2013J,100536,5201,160,9
AAA,2013J,100536,5201,211,11
AAA,2013J,100536,5201,18,9
AAA,2013J,100536,5201,235,9
AAA,2013J,100536,5201,214,8
AAA,2013J,100536,5201,230,12
AAA,2013J,100536,5201,119,2
AAA,2013J,100536,5201,205,6
AAA,2013J,100536,5201,19,9
AAA,2013J,100536,5201,99,12
AAA,2013J,100536,5201,211,6
AAA,2013J,100536,5201,65,7
AAA,2013J,100536,5201,183,8
AAA,2013J,100536,5201,76,5
AAA,2013J,100536,5201,141,7
AAA,2013J,100536,5201,156,2
AAA,2013J,100536,5201,210,6
AAA,2013J,100536,5201,82,11
AAA,2013J,100536,5201,188,4
AAA,2013J,100536,5201,104,10
BBB,2014J,100305,5202,113,10
BBB,2014J,100305,5202,52,5
BBB,2014J,100305,5202,154,3
BBB,2014J,100305,5202,56,4
BBB,2014J,100305,5202,111,6
BBB,2014J,100305,5202,229,5
AAA,2013J,100757,5203,65,8
AAA,2013J,100757,5203,175,5
AAA,2013J,100757,5203,176,4
AAA,2013J,100757,5203,191,6
AAA,2013J,100757,5203,34,5
AAA,2013J,100757,5203,26,2
BBB,2013J,100643,5204,115,4
BBB,2013J,100643,5204,70,8
BBB,2013J,100643,5204,7,1
BBB,2013J,100643,5204,114,10
BBB,2013J,100643,5204,112,2
BBB,2013J,100643,5204,225,3
BBB,2013J,100643,5204,195,8
BBB,2013J,100643,5204,64,6
BBB,2013J,100643,5204,26,2
BBB,2013J,100566,5205,189,2
BBB,2013J,100566,5205,41,4
BBB,2013J,100566,5205,27,6
BBB,2013J,100566,5205,131,3
AAA,2013J,100475,5206,103,1
AAA,2013J,100475,5206,14,2
AAA,2013J,100475,5206,170,1
CCC,2013J,100883,5207,221,2
CCC,2013J,100883,5207,102,14
CCC,2013J,100883,5207,63,10
CCC,2013J,100883,5207,168,4
CCC,2013J,100883,5207,30,12
CCC,2013J,100883,5207,236,11
CCC,2013J,100883,5207,164,10
CCC,2013J,100883,5207,75,11
CCC,2013J,100883,5207,19,4
CCC,2013J,100883,5207,140,15
CCC,2013J,100883,5207,140,4
CCC,2013J,100883,5207,190,8
CCC,2013J,100883,5207,68,4
CCC,2013J,100883,5207,50,3
CCC,2013J,100883,5207,99,10
CCC,2013J,100883,5207,196,10
CCC,2013J,100883,5207,217,7
CCC,2013J,100883,5207,85,9
AAA,2014J,100088,5208,78,7
AAA,2014J,100088,5208,146,7
AAA,2014J,100088,5208,58,10
AAA,2014J,100088,5208,67,8
AAA,2014J,100088,5208,17,7
AAA,2014J,100088,5208,23,7
AAA,2014J,100088,5208,32,7
AAA,2014J,100088,5208,45,9
AAA,2014J,100088,5208,172,5
AAA,2014J,100088,5208,51,3
AAA,2014J,100088,5208,85,15
AAA,2014J,100088,5208,41,11
AAA,2014J,100088,5208,101,15
AAA,2014J,100088,5208,58,14
AAA,2014J,100088,5208,78,9
AAA,2014J,100088,5208,16,11
AAA,2014J,100088,5208,121,8
AAA,2014J,100088,5208,64,7
CCC,2013J,100454,5209,83,2
CCC,2014J,100265,5210,225,6
CCC,2014J,100265,5210,28,8
CCC,2014J,100265,5210,33,7
CCC,2014J,100265,5210,233,8
CCC,2014J,100265,5210,45,8
CCC,2014J,100265,5210,147,4
CCC,2014J,100265,5210,55,5
CCC,2014J,100265,5210,159,5
CCC,2014J,100265,5210,112,8
CCC,2014J,100265,5210,25,8
CCC,2014J,100265,5210,89,8
CCC,2014J,100265,5210,175,11
CCC,2014J,100265,5210,192,6
AAA,2014J,100584,5211,117,3
AAA,2014J,100584,5211,153,4
AAA,2014J,100584,5211,51,5
AAA,2014J,100584,5211,72,4
BBB,2013J,100232,5212,227,5
BBB,2013J,100232,5212,164,4
BBB,2013J,100232,5212,218,9
BBB,2013J,100232,5212,80,5
BBB,2013J,100232,5212,228,6
BBB,2013J,100232,5212,67,7
BBB,2013J,100232,5212,74,2
AAA,2013J,100652,5213,71,4
AAA,2013J,100652,5213,213,3
AAA,2013J,100652,5213,8,5
AAA,2013J,100652,5213,163,6
AAA,2013J,100652,5213,84,6
AAA,2013J,100652,5213,46,11
AAA,2013J,100652,5213,52,7
AAA,2013J,100652,5213,9,8
AAA,2013J,100162,5214,31,10
AAA,2013J,100162,5214,4,11
AAA,2013J,100162,5214,170,13
AAA,2013J,100162,5214,177,5
AAA,2013J,100162,5214,39,8
AAA,2013J,100162,5214,181,11
AAA,2013J,100162,5214,95,6
AAA,2013J,100162,5214,175,7
AAA,2013J,100162,5214,201,7
AAA,2013J,100162,5214,168,2
AAA,2013J,100162,5214,225,6
AAA,2013J,100162,5214,18,7
AAA,2013J,100162,5214,77,7
AAA,2013J,100162,5214,14,9
AAA,2013J,100162,5214,41,9
AAA,2013J,100162,5214,89,2
AAA,2013J,100162,5214,5,9
AAA,2013J,100162,5214,95,9
AAA,2013J,100162,5214,30,12
CCC,2013J,100011,5215,208,3
CCC,2013J,100011,5215,43,4
CCC,2013J,100011,5215,100,6
CCC,2013J,100011,5215,181,3
CCC,2013J,100011,5215,42,4
CCC,2013J,100011,5215,56,3
CCC,2013J,100011,5215,152,6
CCC,2014J,100355,5216,150,10
CCC,2014J,100355,5216,126,7
CCC,2014J,100355,5216,108,6
CCC,2014J,100355,5216,133,6
CCC,2014J,100355,5216,139,6
CCC,2014J,100355,5216,102,9
CCC,2014J,100355,5216,207,6
CCC,2014J,100355,5216,37,3
CCC,2014J,100355,5216,89,5
CCC,2014J,100355,5216,95,17
CCC,2014J,100355,5216,23,6
CCC,2014J,100355,5216,21,12
AAA,2014J,100237,5217,213,5
AAA,2014J,100237,5217,81,4
AAA,2014J,100237,5217,5,7
AAA,2014J,100237,5217,114,5
AAA,2014J,100237,5217,34,1
AAA,2014J,100237,5217,10,4
AAA,2014J,100237,5217,50,4
AAA,2014J,100237,5217,46,10
AAA,2014J,100237,5217,150,6
AAA,2013J,100081,5218,15,7
AAA,2013J,100081,5218,133,7
AAA,2013J,100081,5218,137,5
AAA,2013J,100081,5218,224,3
AAA,2013J,100081,5218,112,6
AAA,2013J,100081,5218,122,6
AAA,2013J,100081,5218,192,7
AAA,2013J,100081,5218,64,5
AAA,2013J,100081,5218,16,5
AAA,2013J,100081,5218,113,6
AAA,2013J,100081,5218,146,4
AAA,2013J,100081,5218,117,6
AAA,2013J,100081,5218,169,5
BBB,2013J,100184,5219,60,14
BBB,2013J,100184,5219,238,12
BBB,2013J,100184,5219,38,15
BBB,2013J,100184,5219,179,18
BBB,2013J,100184,5219,207,10
BBB,2013J,100184,5219,140,12
BBB,2013J,100184,5219,159,9
BBB,2013J,100184,5219,121,8
BBB,2013J,100184,5219,36,10
BBB,2013J,100184,5219,235,12
BBB,2013J,100184,5219,69,15
BBB,2013J,100184,5219,92,9
BBB,2013J,100184,5219,233,11
BBB,2013J,100184,5219,13,12
BBB,2013J,100184,5219,97,6
BBB,2013J,100184,5219,133,16
BBB,2013J,100184,5219,56,10
BBB,2013J,100184,5219,160,8
BBB,2013J,100184,5219,125,14
BBB,2013J,100184,5219,62,18
BBB,2013J,100184,5219,49,6
BBB,2013J,100184,5219,68,8
BBB,2013J,100184,5219,190,9
BBB,2013J,100184,5219,125,13
AAA,2014J,100503,5220,190,4
AAA,2014J,100503,5220,59,3
AAA,2014J,100503,5220,63,5
AAA,2014J,100503,5220,123,8
AAA,2014J,100503,5220,195,4
AAA,2014J,100503,5220,115,4
AAA,2014J,100503,5220,44,8
AAA,2014J,100503,5220,133,2
AAA,2014J,100503,5220,52,4
AAA,2014J,100503,5220,162,6
AAA,2014J,100503,5220,234,6
AAA,2014J,100503,5220,151,8
AAA,2014J,100503,5220,218,6
AAA,2014J,100503,5220,130,6
AAA,2014J,100503,5220,195,4
AAA,2014J,100503,5220,225,5
AAA,2014J,100428,5221,41,8
AAA,2014J,100428,5221,153,8
AAA,2014J,100428,5221,96,9
AAA,2014J,100428,5221,65,12
AAA,2014J,100428,5221,50,5
AAA,2014J,100428,5221,125,6
AAA,2014J,100428,5221,34,7
AAA,2014J,100428,5221,161,8
AAA,2014J,100428,5221,212,6
AAA,2014J,100428,5221,88,5
AAA,2014J,100428,5221,137,4
AAA,2014J,100428,5221,234,4
AAA,2014J,100428,5221,169,6
AAA,2014J,100428,5221,96,7
AAA,2014J,100428,5221,211,7
AAA,2014J,100428,5221,10,6
AAA,2014J,100428,5221,141,5
BBB,2013J,100763,5222,74,1
AAA,2013J,100001,5223,181,1
CCC,2013J,100367,5224,71,6
CCC,2013J,100367,5224,122,9
CCC,2013J,100367,5224,22,7
CCC,2013J,100367,5224,125,10
CCC,2013J,100367,5224,174,12
CCC,2013J,100367,5224,109,7
CCC,2013J,100367,5224,166,10
CCC,2013J,100367,5224,153,12
CCC,2013J,100367,5224,119,9
CCC,2013J,100367,5224,233,8
CCC,2013J,100367,5224,146,6
CCC,2013J,100367,5224,193,11
CCC,2013J,100367,5224,153,6
CCC,2013J,100367,5224,230,7
CCC,2013J,100367,5224,103,9
CCC,2013J,100367,5224,45,8
CCC,2013J,100654,5225,134,4
CCC,2013J,100654,5225,161,5
CCC,2013J,100654,5225,103,5
CCC,2013J,100654,5225,19,5
CCC,2013J,100654,5225,16,6
CCC,2013J,100654,5225,90,5
CCC,2013J,100654,5225,10,2
CCC,2013J,100654,5225,209,4
CCC,2013J,100654,5225,39,6
CCC,2013J,100654,5225,7,2
AAA,2013J,100164,5226,20,10
AAA,2013J,100164,5226,226,7
AAA,2013J,100164,5226,60,4
AAA,2013J,100164,5226,102,7
AAA,2013J,100164,5226,188,8
AAA,2013J,100164,5226,201,6
AAA,2013J,100164,5226,68,3
AAA,2013J,100164,5226,53,5
AAA,2013J,100164,5226,104,12
AAA,2013J,100164,5226,81,7
AAA,2013J,100164,5226,168,8
AAA,2013J,100164,5226,174,7
AAA,2013J,100164,5226,62,5
AAA,2013J,100164,5226,91,11
AAA,2013J,100164,5226,175,5
AAA,2013J,100164,5226,121,11
AAA,2013J,100164,5226,132,5
CCC,2013J,100536,5227,194,4
CCC,2013J,100536,5227,159,3
CCC,2013J,100536,5227,72,1
CCC,2013J,100536,5227,179,1
CCC,2013J,100739,5228,160,5
CCC,2013J,100739,5228,181,7
CCC,2013J,100739,5228,30,8
CCC,2013J,100739,5228,218,4
CCC,2013J,100739,5228,20,9
CCC,2013J,100739,5228,203,4
CCC,2013J,100739,5228,35,14
AAA,2013J,100404,5229,235,4
AAA,2013J,100404,5229,101,1
AAA,2013J,100404,5229,170,5
AAA,2013J,100404,5229,184,4
AAA,2013J,100404,5229,212,5
CCC,2014J,100067,5230,120,5
CCC,2014J,100067,5230,44,4
CCC,2014J,100067,5230,199,7
CCC,2014J,100067,5230,74,5
CCC,2014J,100067,5230,156,5
CCC,2014J,100067,5230,138,3
CCC,2014J,100067,5230,141,3
CCC,2014J,100067,5230,72,6
CCC,2014J,100067,5230,20,4
CCC,2014J,100067,5230,153,3
CCC,2014J,100067,5230,104,4
CCC,2014J,100067,5230,234,5
CCC,2014J,100067,5230,213,2
CCC,2014J,100067,5230,17,5
BBB,2014J,100830,5231,86,9
BBB,2014J,100830,5231,156,10
BBB,2014J,100830,5231,97,10
BBB,2014J,100830,5231,186,8
BBB,2014J,100830,5231,0,9
BBB,2014J,100830,5231,45,8
BBB,2014J,100830,5231,57,6
BBB,2014J,100830,5231,133,4
BBB,2014J,100830,5231,233,8
BBB,2014J,100830,5231,215,11
BBB,2014J,100830,5231,109,5
BBB,2014J,100830,5231,0,7
BBB,2014J,100830,5231,208,10
BBB,2014J,100830,5231,137,6
BBB,2014J,100830,5231,5,4
BBB,2014J,100830,5231,154,8
BBB,2014J,100830,5231,211,5
BBB,2014J,100830,5231,209,13
CCC,2013J,100378,5232,213,1
CCC,2013J,100378,5232,157,1
BBB,2013J,100533,5233,105,1
BBB,2013J,100533,5233,115,1
BBB,2013J,100533,5233,120,1
BBB,2013J,100533,5233,184,1
BBB,2013J,100533,5233,111,2
CCC,2014J,100242,5234,66,1
CCC,2014J,100242,5234,232,3
CCC,2014J,100242,5234,219,3
AAA,2014J,100408,5235,151,8
AAA,2014J,100408,5235,165,4
AAA,2014J,100408,5235,195,7
AAA,2014J,100408,5235,89,4
AAA,2014J,100408,5235,51,12
AAA,2014J,100408,5235,3,4
AAA,2014J,100408,5235,205,9
AAA,2014J,100408,5235,195,9
AAA,2014J,100408,5235,228,11
AAA,2014J,100408,5235,179,8
AAA,2014J,100408,5235,51,9
AAA,2014J,100408,5235,57,7
AAA,2014J,100408,5235,58,7
AAA,2014J,100408,5235,109,7
AAA,2014J,100408,5235,231,8
AAA,2013J,100426,5236,136,8
AAA,2013J,100426,5236,198,3
AAA,2013J,100426,5236,60,10
AAA,2013J,100426,5236,237,6
AAA,2013J,100426,5236,103,7
AAA,2013J,100426,5236,187,7
AAA,2013J,100426,5236,71,4
AAA,2013J,100426,5236,33,11
AAA,2013J,100426,5236,123,5
AAA,2013J,100426,5236,132,5
AAA,2013J,100426,5236,114,9
AAA,2013J,100865,5237,97,3
AAA,2013J,100865,5237,81,1
AAA,2013J,100865,5237,111,6
AAA,2013J,100865,5237,102,1
AAA,2013J,100865,5237,228,4
BBB,2014J,100156,5238,220,6
BBB,2014J,100156,5238,132,3
BBB,2014J,100156,5238,0,3
BBB,2014J,100156,5238,72,1
BBB,2014J,100156,5238,34,2
BBB,2014J,100156,5238,194,2
BBB,2014J,100156,5238,98,3
BBB,2014J,100156,5238,111,2
CCC,2014J,100506,5239,211,2
CCC,2014J,100506,5239,188,3
CCC,2014J,100506,5239,43,2
BBB,2013J,100626,5240,23,6
BBB,2013J,100626,5240,175,2
BBB,2013J,100626,5240,182,12
BBB,2013J,100626,5240,96,4
BBB,2013J,100626,5240,122,3
BBB,2013J,100626,5240,2,4
BBB,2013J,100626,5240,207,1
BBB,2013J,100626,5240,186,1
BBB,2013J,100626,5240,233,1
BBB,2013J,100626,5240,143,3
CCC,2014J,100827,5241,55,8
CCC,2014J,100827,5241,199,6
CCC,2014J,100827,5241,84,7
CCC,2014J,100827,5241,226,9
CCC,2014J,100827,5241,136,9
CCC,2014J,100827,5241,192,6
CCC,2014J,100827,5241,161,6
CCC,2014J,100827,5241,221,5
CCC,2014J,100827,5241,134,4
CCC,2014J,100827,5241,203,9
CCC,2014J,100827,5241,223,9
CCC,2014J,100827,5241,182,6
CCC,2014J,100827,5241,84,8
CCC,2014J,100827,5241,21,9
CCC,2014J,100827,5241,98,7
CCC,2014J,100827,5241,166,7
CCC,2014J,100827,5241,206,6
CCC,2014J,100827,5241,184,5
CCC,2013J,100446,5242,152,3
CCC,2013J,100446,5242,61,1
CCC,2013J,100446,5242,170,5
CCC,2013J,100446,5242,57,4
CCC,2013J,100446,5242,145,1
AAA,2014J,100642,5243,39,13
AAA,2014J,100642,5243,52,7
AAA,2014J,100642,5243,210,11
AAA,2014J,100642,5243,37,5
AAA,2014J,100642,5243,153,8
AAA,2014J,100642,5243,81,7
AAA,2014J,100642,5243,128,8
AAA,2014J,100642,5243,217,5
AAA,2014J,100642,5243,205,10
AAA,2014J,100642,5243,19,4
AAA,2014J,100642,5243,21,7
AAA,2014J,100642,5243,85,15
AAA,2014J,100642,5243,194,9
AAA,2014J,100642,5243,182,8
AAA,2014J,100642,5243,148,13
AAA,2014J,100642,5243,207,7
AAA,2014J,100642,5243,43,13
AAA,2014J,100642,5243,176,6
AAA,2014J,100642,5243,232,4
AAA,2014J,100642,5243,231,5
AAA,2013J,100375,5244,131,1
AAA,2013J,100375,5244,189,1
AAA,2013J,100375,5244,121,1
AAA,2013J,100375,5244,174,3
BBB,2013J,100583,5245,72,4
BBB,2013J,100583,5245,166,5
BBB,2013J,100583,5245,189,2
BBB,2013J,100583,5245,148,1
BBB,2013J,100583,5245,61,1
BBB,2014J,100295,5246,172,17
BBB,2014J,100295,5246,10,5
BBB,2014J,100295,5246,206,5
BBB,2014J,100295,5246,123,4
BBB,2014J,100295,5246,115,10
BBB,2014J,100295,5246,75,7
BBB,2014J,100295,5246,172,12
BBB,2014J,100295,5246,75,13
BBB,2014J,100295,5246,134,6
BBB,2014J,100295,5246,31,14
BBB,2014J,100295,5246,73,5
BBB,2014J,100295,5246,6,10
BBB,2014J,100295,5246,68,8
BBB,2013J,100245,5247,3,4
BBB,2013J,100245,5247,204,3
BBB,2013J,100245,5247,43,1
BBB,2013J,100245,5247,71,1
BBB,2013J,100245,5247,165,2
BBB,2013J,100245,5247,128,5
BBB,2013J,100245,5247,48,3
BBB,2013J,100245,5247,56,5
CCC,2013J,100068,5248,111,7
CCC,2013J,100068,5248,73,7
CCC,2013J,100068,5248,214,16
CCC,2013J,100068,5248,183,8
CCC,2013J,100068,5248,34,4
CCC,2013J,100068,5248,120,11
CCC,2013J,100068,5248,183,13
CCC,2013J,100068,5248,157,6
CCC,2013J,100068,5248,2,5
CCC,2013J,100068,5248,1,7
CCC,2013J,100068,5248,140,7
AAA,2014J,100665,5249,221,12
AAA,2014J,100665,5249,157,12
AAA,2014J,100665,5249,113,9
AAA,2014J,100665,5249,102,8
AAA,2014J,100665,5249,203,7
AAA,2014J,100665,5249,93,10
AAA,2014J,100665,5249,183,12
AAA,2014J,100665,5249,213,5
AAA,2014J,100665,5249,38,14
AAA,2014J,100665,5249,178,13
CCC,2014J,100489,5250,17,2
CCC,2014J,100489,5250,184,2
AAA,2013J,100384,5251,155,8
AAA,2013J,100384,5251,16,4
AAA,2013J,100384,5251,114,4
AAA,2013J,100384,5251,172,5
AAA,2013J,100384,5251,50,5
AAA,2013J,100384,5251,226,2
AAA,2013J,100384,5251,36,1
AAA,2013J,100384,5251,167,3
AAA,2013J,100384,5251,56,7
BBB,2014J,100801,5252,106,1
BBB,2014J,100801,5252,224,5
BBB,2014J,100801,5252,17,7
BBB,2014J,100801,5252,55,2
BBB,2014J,100801,5252,67,3
BBB,2014J,100801,5252,218,2
BBB,2014J,100057,5253,225,3
BBB,2014J,100057,5253,175,1
BBB,2014J,100057,5253,194,1
BBB,2014J,100057,5253,134,2
BBB,2014J,100057,5253,100,1
CCC,2013J,100202,5254,73,3
CCC,2013J,100202,5254,180,4
CCC,2013J,100202,5254,84,4
CCC,2013J,100202,5254,97,2
CCC,2013J,100202,5254,156,4
CCC,2013J,100202,5254,138,3
AAA,2014J,100724,5255,198,1
AAA,2014J,100724,5255,61,4
AAA,2014J,100724,5255,80,2
AAA,2014J,100724,5255,51,4
AAA,2014J,100724,5255,161,3
AAA,2014J,100724,5255,60,3
AAA,2014J,100724,5255,119,3
AAA,2014J,100818,5256,111,6
AAA,2014J,100818,5256,31,6
AAA,2014J,100818,5256,169,6
AAA,2014J,100818,5256,41,6
AAA,2014J,100818,5256,208,4
AAA,2014J,100818,5256,88,12
AAA,2014J,100818,5256,0,12
AAA,2014J,100818,5256,70,17
AAA,2014J,100818,5256,199,6
BBB,2014J,100244,5257,220,5
BBB,2014J,100244,5257,213,11
BBB,2014J,100244,5257,187,5
BBB,2014J,100244,5257,8,8
BBB,2014J,100244,5257,168,8
BBB,2014J,100244,5257,175,9
BBB,2014J,100244,5257,132,9
BBB,2014J,100244,5257,149,2
BBB,2014J,100244,5257,19,6
BBB,2014J,100244,5257,62,11
BBB,2014J,100244,5257,207,12
BBB,2014J,100244,5257,0,6
BBB,2014J,100244,5257,236,13
BBB,2014J,100244,5257,53,7
BBB,2014J,100244,5257,186,9
BBB,2014J,100244,5257,52,5
BBB,2014J,100673,5258,8,2
BBB,2014J,100673,5258,81,9
BBB,2014J,100673,5258,116,4
BBB,2014J,100673,5258,75,2
BBB,2014J,100673,5258,82,2
BBB,2014J,100673,5258,222,3
BBB,2014J,100673,5258,36,5
AAA,2013J,100708,5259,232,1
AAA,2013J,100708,5259,48,3
AAA,2013J,100708,5259,193,3
AAA,2013J,100708,5259,14,5
AAA,2013J,100708,5259,157,4
AAA,2013J,100708,5259,108,1
AAA,2013J,100708,5259,129,4
AAA,2013J,100708,5259,188,3
AAA,2014J,100798,5260,60,6
AAA,2014J,100798,5260,73,10
AAA,2014J,100798,5260,51,8
AAA,2014J,100798,5260,124,3
AAA,2014J,100798,5260,95,6
AAA,2014J,100798,5260,176,3
AAA,2014J,100798,5260,84,6
AAA,2014J,100798,5260,165,4
AAA,2014J,100798,5260,126,3
AAA,2014J,100798,5260,84,2
AAA,2014J,100798,5260,197,5
AAA,2014J,100165,5261,176,1
AAA,2014J,100165,5261,201,1
AAA,2014J,100165,5261,2,2
BBB,2014J,100310,5262,154,6
BBB,2014J,100310,5262,94,7
BBB,2014J,100310,5262,109,8
BBB,2014J,100310,5262,237,9
BBB,2014J,100310,5262,155,6
BBB,2014J,100310,5262,10,2
BBB,2014J,100310,5262,86,8
BBB,2014J,100310,5262,12,8
BBB,2014J,100645,5263,190,3
BBB,2014J,100645,5263,111,4
BBB,2014J,100645,5263,210,4
BBB,2014J,100645,5263,113,5
BBB,2014J,100645,5263,194,4
BBB,2014J,100645,5263,60,5
BBB,2014J,100645,5263,135,5
BBB,2013J,100071,5264,147,2
BBB,2013J,100071,5264,40,2
BBB,2013J,100071,5264,183,1
CCC,2013J,100338,5265,123,1
CCC,2013J,100338,5265,164,1
CCC,2013J,100338,5265,132,1
CCC,2013J,100338,5265,12,1
CCC,2013J,100338,5265,10,1
AAA,2013J,100718,5266,33,8
AAA,2013J,100718,5266,188,15
AAA,2013J,100718,5266,154,7
AAA,2013J,100718,5266,142,10
AAA,2013J,100718,5266,166,4
AAA,2013J,100718,5266,225,8
AAA,2013J,100718,5266,31,10
AAA,2013J,100718,5266,127,13
AAA,2013J,100718,5266,46,7
AAA,2013J,100718,5266,108,6
AAA,2013J,100718,5266,215,5
AAA,2013J,100718,5266,151,14
AAA,2013J,100718,5266,152,9
AAA,2013J,100718,5266,23,6
AAA,2013J,100718,5266,194,13
CCC,2014J,100309,5267,227,8
